OBJECTID,DATE_,TIME,SEVERITY,SEVERITY_DESCRIPTION,ACCIDENT_TYPE,ACCIDENT_DESCRIPTION,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,X,Y,RENDER
6580,2021/07/25 23:00:00+00,1033,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,364171,175549,CARS
6581,2021/08/30 23:00:00+00,0845,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,362121,174090,MCYC
6582,2022/01/04 00:00:00+00,1600,3,Slight,NONE,Other,2,1,0,0,1,0,0,358776,171357,MCYC
6583,2022/01/11 00:00:00+00,1319,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360657,173704,C
6584,2022/01/10 00:00:00+00,1635,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358572,173271,CARS
6585,2022/01/10 00:00:00+00,1905,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,363035,175649,CARS
6586,2022/01/06 00:00:00+00,1210,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,362442,173683,MCYC
6587,2021/12/08 00:00:00+00,1732,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,364334,173934,A
6588,2021/12/09 00:00:00+00,1600,3,Slight,A,Adult pedestrian,1,2,2,0,0,0,0,363417,175975,A
6589,2021/07/28 23:00:00+00,0820,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,359550,171032,CYC
6590,2022/01/12 00:00:00+00,0823,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359915,173567,CYC
6591,2021/12/09 00:00:00+00,1330,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,361196,175231,MCYC
6592,2021/12/10 00:00:00+00,1928,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361126,168855,CARS
6593,2021/07/31 23:00:00+00,1722,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,359547,173162,C
6594,2021/08/01 23:00:00+00,1546,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,359033,172169,MCYC
6595,2021/08/01 23:00:00+00,1945,2,Serious,LC,Loss of Control,2,1,0,1,0,0,0,359579,174562,CYC
6596,2021/12/13 00:00:00+00,1830,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,363975,173843,MCYC
6597,2021/12/14 00:00:00+00,1810,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,359229,175921,CARS
6598,2021/08/02 23:00:00+00,2349,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358603,172793,A
6599,2021/08/02 23:00:00+00,2100,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,357287,176324,CYC
6600,2021/12/15 00:00:00+00,2132,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359060,174287,MCYC
6601,2021/12/17 00:00:00+00,2002,3,Slight,NONE,Other,2,1,0,0,0,0,0,362133,176250,CARS
6602,2021/08/03 23:00:00+00,1230,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358124,175981,CYC
6603,2021/08/04 23:00:00+00,0640,3,Slight,NONE,Other,2,1,0,0,0,0,0,356831,168214,CARS
6604,2022/01/06 00:00:00+00,1110,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,358270,171333,MCYC
6605,2022/01/13 00:00:00+00,1415,3,Slight,NONE,Other,2,1,0,1,0,0,0,359014,173504,CYC
6606,2021/07/30 23:00:00+00,1750,2,Serious,C,Child pedestrian,1,1,1,0,0,1,0,359188,169988,C
6607,2022/01/14 00:00:00+00,0825,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,1,355313,176194,CYC
6608,2022/01/14 00:00:00+00,1335,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,356135,175663,CARS
6609,2022/01/17 00:00:00+00,0855,2,Serious,C,Child pedestrian,1,1,1,0,0,1,0,363245,175067,C
6610,2021/08/06 23:00:00+00,1155,2,Serious,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,356584,173722,CYC
6611,2021/12/07 00:00:00+00,0919,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359195,169544,CARS
6612,2021/12/21 00:00:00+00,2125,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,352410,177499,CARS
6613,2022/01/19 00:00:00+00,1840,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359472,176603,CARS
6614,2021/08/10 23:00:00+00,1225,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363306,175804,A
6615,2021/08/10 23:00:00+00,1805,3,Slight,J,Turning movement – unidentified priority,3,1,0,0,0,0,0,359721,173182,CARS
6616,2021/12/21 00:00:00+00,1143,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,360496,171073,MCYC
6617,2021/08/01 23:00:00+00,1320,3,Slight,A,Adult pedestrian,1,2,1,0,0,0,1,361560,168760,A
6618,2022/01/15 00:00:00+00,1735,1,Fatal,NONE,Other,1,3,1,0,1,1,0,357218,170812,MCYC
6619,2021/08/17 23:00:00+00,1112,3,Slight,J,Turning movement – unidentified priority,3,2,0,2,0,0,0,357012,173271,CYC
6620,2021/08/20 23:00:00+00,1908,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,360163,174567,CARS
6621,2021/08/21 23:00:00+00,2017,3,Slight,NONE,Other,1,1,1,0,0,1,0,358122,167304,CARS
6622,2021/08/22 23:00:00+00,1510,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,359717,176197,C
6623,2021/08/24 23:00:00+00,0830,3,Slight,NONE,Other,2,1,0,1,0,0,0,357998,173200,CYC
6624,2021/08/25 23:00:00+00,1620,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,356814,171844,CARS
6625,2022/01/27 00:00:00+00,0345,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,0,360769,174571,CARS
6626,2021/08/26 23:00:00+00,0949,3,Slight,NONE,Other,4,2,0,0,0,0,1,360342,167725,CARS
6627,2022/01/21 00:00:00+00,1420,3,Slight,NONE,Other,2,1,0,1,0,0,0,351703,178518,CYC
6628,2022/01/22 00:00:00+00,1815,3,Slight,NONE,Other,2,1,0,0,0,1,0,361282,169515,CARS
6629,2022/01/21 00:00:00+00,1700,3,Slight,J1,Turning Movement from major road,2,1,0,2,0,0,0,359066,175358,CYC
6630,2022/01/26 00:00:00+00,1750,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361701,170891,MCYC
6631,2022/01/28 00:00:00+00,0800,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,359213,172753,CARS
6632,2022/01/28 00:00:00+00,1300,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358924,174886,A
6633,2022/01/25 00:00:00+00,1545,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,1,0,361369,174024,CARS
6634,2022/01/28 00:00:00+00,1725,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,357353,174792,CYC
6635,2022/01/14 00:00:00+00,1600,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361865,173527,CARS
6636,2022/01/31 00:00:00+00,1345,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,362421,170261,C
6637,2022/02/01 00:00:00+00,1145,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,357932,173977,MCYC
6638,2022/02/02 00:00:00+00,0840,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,357213,174586,A
6639,2022/02/02 00:00:00+00,1157,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361721,173543,CARS
6640,2021/09/04 23:00:00+00,2059,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,358838,176518,CARS
6641,2021/09/06 23:00:00+00,0813,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,363266,173267,CYC
6642,2021/09/07 23:00:00+00,1400,3,Slight,NONE,Other,2,1,0,0,0,0,0,358659,172667,CARS
6643,2022/02/05 00:00:00+00,0953,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,360369,177823,A
6644,2021/08/30 23:00:00+00,2053,2,Serious,NONE,Other,2,1,0,0,1,0,0,359351,172568,MCYC
6645,2021/09/09 23:00:00+00,2025,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,363657,169823,CARS
6646,2021/09/10 23:00:00+00,2215,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,359618,172260,A
6647,2021/09/13 23:00:00+00,0925,3,Slight,LC,Loss of Control,1,1,0,0,1,0,0,362010,176305,MCYC
6648,2021/09/15 23:00:00+00,1520,3,Slight,NONE,Other,2,1,0,1,0,1,0,356731,171367,CYC
6649,2021/09/18 23:00:00+00,1206,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,358386,170877,C
6650,2021/09/19 23:00:00+00,0842,2,Serious,J2,Turning Movement from minor road,2,1,0,0,1,0,0,360909,173364,MCYC
6651,2021/09/21 23:00:00+00,0830,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360399,169698,C
6652,2021/12/27 00:00:00+00,2230,3,Slight,LC,Loss of Control,1,1,1,0,0,0,0,353258,180246,CARS
6653,2021/07/30 23:00:00+00,0745,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,359374,176337,CARS
6654,2021/10/06 23:00:00+00,0020,2,Serious,NONE,Other,2,2,0,0,0,0,0,358280,173103,CARS
6655,2021/12/24 00:00:00+00,1600,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,360436,171121,A
6656,2022/01/09 00:00:00+00,0900,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,358780,178145,CARS
6657,2021/08/05 23:00:00+00,1255,2,Serious,NONE,Other,2,1,0,0,0,1,0,354516,177367,CARS
6658,2022/01/20 00:00:00+00,2107,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359083,175400,MCYC
6659,2022/01/20 00:00:00+00,1810,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,360844,174346,CARS
6660,2022/01/24 00:00:00+00,0850,3,Slight,NONE,Other,2,1,0,0,0,0,0,353571,177701,CARS
6661,2021/08/28 23:00:00+00,0007,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,361082,173365,CARS
6662,2022/01/26 00:00:00+00,0855,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,358858,173653,CYC
6663,2021/08/29 23:00:00+00,0730,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,358855,174775,CYC
6664,2022/01/27 00:00:00+00,0630,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,1,0,361608,173830,CYC
6665,2021/05/18 23:00:00+00,1720,3,Slight,LC,Loss of Control,2,1,0,0,0,0,1,360208,171517,CARS
6666,2021/12/23 00:00:00+00,2242,2,Serious,LC,Loss of Control,1,1,0,0,0,0,0,357158,168969,CARS
6667,2021/09/02 23:00:00+00,1818,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,363201,175237,CARS
6668,2021/12/07 00:00:00+00,1826,3,Slight,HO,Head On,2,3,0,0,0,0,0,351844,179317,CARS
6669,2022/01/29 00:00:00+00,1010,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,361530,171509,E
6670,2022/02/04 00:00:00+00,0845,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359090,175750,CYC
6671,2022/02/04 00:00:00+00,1500,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,362114,176426,CARS
6672,2022/02/06 00:00:00+00,1940,3,Slight,NONE,Other,2,1,0,0,0,0,0,359835,174768,CARS
6673,2022/02/08 00:00:00+00,0920,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359046,175323,CARS
6674,2022/02/07 00:00:00+00,2020,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361300,173434,CYC
6675,2022/01/26 00:00:00+00,1620,3,Slight,NONE,Other,2,1,0,0,0,0,0,359611,175988,CARS
6676,2021/12/28 00:00:00+00,1604,2,Serious,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358711,168482,MCYC
6677,2021/12/21 00:00:00+00,2018,2,Serious,HO,Head On,2,3,0,0,0,1,1,356584,173925,CARS
6678,2022/02/08 00:00:00+00,1610,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358643,173392,CYC
6679,2021/09/24 23:00:00+00,1914,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360338,173483,CYC
6680,2021/09/24 23:00:00+00,1221,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357898,170903,CARS
6681,2022/02/10 00:00:00+00,1029,3,Slight,NONE,Other,2,1,0,0,1,0,0,358967,173365,MCYC
6682,2021/09/24 23:00:00+00,2356,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359921,176037,A
6683,2021/09/26 23:00:00+00,1333,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359093,176726,MCYC
6684,2021/09/27 23:00:00+00,0811,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357796,173437,CYC
6685,2021/09/28 23:00:00+00,1338,2,Serious,LC,Loss of Control,1,1,0,0,1,0,0,361869,173308,MCYC
6686,2021/09/29 23:00:00+00,1215,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,358926,174598,CYC
6687,2021/09/30 23:00:00+00,1835,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357545,174477,CARS
6688,2021/10/02 23:00:00+00,1313,2,Serious,J2,Turning Movement from minor road,3,1,0,0,1,0,1,359565,172090,MCYC
6689,2021/10/04 23:00:00+00,2013,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358595,173970,MCYC
6690,2021/10/04 23:00:00+00,1718,3,Slight,O,Overtaking,2,2,0,1,1,0,0,352018,176912,CYC
6691,2021/10/04 23:00:00+00,0858,2,Serious,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358248,172972,CYC
6692,2021/10/03 23:00:00+00,1609,3,Slight,NT,Nose to Tail,3,1,0,0,0,0,0,352107,178407,CARS
6693,2022/02/05 00:00:00+00,1915,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359199,173479,A
6694,2022/02/10 00:00:00+00,1350,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,362065,170419,CARS
6695,2022/02/11 00:00:00+00,1510,3,Slight,NONE,Other,2,2,0,1,0,1,0,356369,169313,CYC
6696,2022/01/09 00:00:00+00,1100,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,362692,170307,CARS
6697,2021/09/28 23:00:00+00,0011,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,360034,173491,A
6698,2022/02/14 00:00:00+00,1947,3,Slight,NONE,Other,2,1,0,1,0,0,0,357143,173033,CYC
6699,2022/02/15 00:00:00+00,2115,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359568,173012,CARS
6700,2021/10/07 23:00:00+00,0918,3,Slight,NONE,Other,3,1,1,0,0,0,0,359830,174409,CARS
6701,2021/10/09 23:00:00+00,1735,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359900,176060,CARS
6702,2021/10/11 23:00:00+00,0006,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,352890,177990,CARS
6703,2021/10/07 23:00:00+00,1207,3,Slight,NONE,Other,2,1,0,1,0,0,0,358651,173395,CYC
6704,2022/02/16 00:00:00+00,2040,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,362255,174192,A
6705,2021/10/14 23:00:00+00,0131,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,357796,173347,A
6706,2021/10/15 23:00:00+00,1950,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,357261,173469,MCYC
6707,2021/06/30 23:00:00+00,1930,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358627,172499,CYC
6708,2021/10/19 23:00:00+00,2110,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359011,175209,CARS
6709,2021/10/21 23:00:00+00,1356,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359859,173879,CARS
6710,2021/09/30 23:00:00+00,0110,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359126,174078,A
6711,2021/09/30 23:00:00+00,1300,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,2,358550,175095,CARS
6712,2021/10/09 23:00:00+00,1430,3,Slight,NONE,Other,2,1,0,0,1,1,0,359256,169497,MCYC
6713,2022/02/17 00:00:00+00,0745,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,362680,170256,A
6714,2022/02/17 00:00:00+00,1745,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,358817,171821,MCYC
6715,2022/02/13 00:00:00+00,1930,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,352158,177842,CARS
6716,2022/02/16 00:00:00+00,1800,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,362486,175579,E
6717,2022/02/18 00:00:00+00,1408,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360504,175046,CARS
6718,2021/10/18 23:00:00+00,1510,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,357966,169542,CARS
6719,2022/02/19 00:00:00+00,1330,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,361816,173505,CARS
6720,2021/10/28 23:00:00+00,2320,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358113,173159,A
6721,2021/10/29 23:00:00+00,0001,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361710,172604,MCYC
6722,2021/10/29 23:00:00+00,2146,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359466,172431,A
6723,2021/10/28 23:00:00+00,0825,3,Slight,NONE,Other,2,1,0,1,0,0,0,359998,175102,CYC
6724,2021/11/01 00:00:00+00,1735,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361196,175665,CARS
6725,2021/12/30 00:00:00+00,1430,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,354567,179318,CARS
6726,2021/12/30 00:00:00+00,1842,3,Slight,NONE,Other,2,1,0,0,0,0,0,362378,173502,CARS
6727,2022/01/07 00:00:00+00,2158,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,359456,173546,A
6728,2022/01/07 00:00:00+00,1115,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,358020,170417,MCYC
6729,2022/01/08 00:00:00+00,0752,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,1,363242,175760,CARS
6730,2021/11/06 00:00:00+00,1121,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,1,362485,175571,CARS
6731,2021/11/06 00:00:00+00,2035,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,364542,175095,CARS
6732,2021/11/10 00:00:00+00,2124,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358405,171701,CYC
6733,2022/02/28 00:00:00+00,0710,3,Slight,O,Overtaking,2,1,0,1,0,0,0,362181,171347,CYC
6734,2021/11/03 00:00:00+00,1745,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,362122,170434,MCYC
6735,2022/02/27 00:00:00+00,2118,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,359807,173491,E
6736,2022/02/28 00:00:00+00,1745,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358169,173873,CYC
6737,2022/03/01 00:00:00+00,1730,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358396,173500,CYC
6738,2022/03/01 00:00:00+00,0730,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,361870,174660,MCYC
6739,2022/03/02 00:00:00+00,0855,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359105,175488,CYC
6740,2021/11/12 00:00:00+00,1519,3,Slight,HO,Head On,2,1,0,0,0,0,0,354222,178229,CARS
6741,2022/03/01 00:00:00+00,2200,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,358865,174707,E
6742,2021/11/12 00:00:00+00,0619,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,354584,176620,CARS
6743,2021/11/15 00:00:00+00,1045,2,Serious,LC,Loss of Control,3,1,0,0,1,0,1,355559,176566,MCYC
6744,2021/11/15 00:00:00+00,1025,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,1,0,358295,173104,CARS
6745,2022/02/22 00:00:00+00,1705,1,Fatal,E,Elderly pedestrian,1,1,1,0,0,0,1,358145,177237,E
6746,2022/02/27 00:00:00+00,1951,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,359830,173470,CYC
6747,2021/11/16 00:00:00+00,1530,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,355893,179124,C
6748,2021/11/16 00:00:00+00,0957,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357536,174496,CYC
6749,2021/11/17 00:00:00+00,0753,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357172,169016,CYC
6750,2021/11/17 00:00:00+00,1840,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358255,172954,CYC
6751,2022/01/09 00:00:00+00,2015,2,Serious,LC,Loss of Control,1,1,0,0,0,0,0,358541,177840,CARS
6752,2022/01/12 00:00:00+00,1336,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,1,357582,168436,CARS
6753,2022/01/14 00:00:00+00,2231,2,Serious,LC,Loss of Control,1,1,1,0,0,0,0,359028,172154,CARS
6754,2021/11/23 00:00:00+00,1731,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358306,170806,CARS
6755,2021/11/25 00:00:00+00,1015,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359034,172053,CYC
6756,2021/11/25 00:00:00+00,1347,2,Serious,NONE,Other,2,1,0,1,0,0,1,352017,178420,CYC
6757,2022/02/17 00:00:00+00,1815,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,361679,172912,CYC
6758,2021/05/30 23:00:00+00,1415,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,361179,174038,CYC
6759,2021/11/26 00:00:00+00,1759,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,358382,167221,C
6760,2021/11/30 00:00:00+00,1730,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,361962,175093,CARS
6761,2021/11/28 00:00:00+00,1800,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359521,172333,A
6762,2021/12/02 00:00:00+00,2012,3,Slight,NONE,Other,2,1,0,0,1,0,0,363556,172941,MCYC
6763,2021/12/02 00:00:00+00,1734,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,363978,173847,CYC
6764,2021/12/02 00:00:00+00,2105,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,356901,172446,CARS
6765,2021/12/03 00:00:00+00,1953,3,Slight,A,Adult pedestrian,1,2,1,0,0,0,0,362445,175317,A
6766,2021/12/02 00:00:00+00,1308,3,Slight,NONE,Other,1,1,0,0,0,0,0,358095,178794,CARS
6767,2021/12/03 00:00:00+00,2128,3,Slight,NONE,Other,2,1,0,1,0,0,0,359067,172854,CYC
6768,2021/12/04 00:00:00+00,1651,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,354253,178254,CARS
6769,2021/12/05 00:00:00+00,1115,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360342,176885,CYC
6770,2021/12/06 00:00:00+00,1506,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,361147,175132,E
6771,2021/12/07 00:00:00+00,1400,3,Slight,NONE,Other,2,1,1,0,0,0,0,355250,175800,CARS
6772,2021/12/08 00:00:00+00,1544,3,Slight,NONE,Other,2,1,1,0,0,0,0,357286,169825,CARS
6773,2021/11/26 00:00:00+00,1700,2,Serious,A,Adult pedestrian,1,1,1,0,1,0,0,358872,173595,A
6774,2022/03/05 00:00:00+00,1930,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357490,173858,CARS
6775,2022/03/10 00:00:00+00,1130,3,Slight,NONE,Other,2,1,0,1,0,0,0,359191,173741,CYC
6776,2022/03/10 00:00:00+00,1735,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358380,171173,A
6777,2022/03/14 00:00:00+00,1629,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363135,175708,A
6778,2022/03/15 00:00:00+00,0910,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358075,169789,CYC
6779,2022/03/14 00:00:00+00,0742,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,361194,171889,CYC
6780,2022/03/11 00:00:00+00,1525,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,363220,174976,C
6781,2022/03/15 00:00:00+00,1748,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357806,173598,CYC
6782,2022/03/14 00:00:00+00,0820,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361966,175093,CYC
6783,2021/12/11 00:00:00+00,1705,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,357628,171485,E
6784,2021/12/12 00:00:00+00,0230,3,Slight,J,Turning movement – unidentified priority,2,3,0,1,0,0,0,359295,172918,CYC
6785,2021/12/14 00:00:00+00,0940,3,Slight,J2,Turning Movement from minor road,3,1,0,0,0,0,0,360607,170900,CARS
6786,2021/12/17 00:00:00+00,1239,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,354546,177199,MCYC
6787,2021/12/21 00:00:00+00,1240,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,359013,173257,E
6788,2021/07/25 23:00:00+00,2000,3,Slight,NONE,Other,4,1,0,0,0,0,0,361753,173685,CARS
6789,2021/12/18 00:00:00+00,2245,2,Serious,LC,Loss of Control,2,1,0,0,0,0,0,364124,175975,CARS
6790,2021/07/12 23:00:00+00,1722,3,Slight,NONE,Other,2,1,0,1,0,0,0,353987,178042,CYC
6791,2021/07/30 23:00:00+00,1545,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,352122,178221,CARS
6792,2022/03/17 00:00:00+00,1845,3,Slight,NT,Nose to Tail,3,1,0,0,0,0,0,357873,173183,CARS
6793,2022/03/17 00:00:00+00,1540,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358648,173396,CYC
6794,2022/03/19 00:00:00+00,1745,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,356709,173350,MCYC
6795,2022/03/21 00:00:00+00,0905,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,360434,172461,CYC
6796,2022/03/20 00:00:00+00,1108,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,357187,170817,CARS
6797,2022/03/22 00:00:00+00,1530,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,362240,170354,C
6798,2021/12/07 00:00:00+00,1229,3,Slight,NONE,Other,2,1,0,1,0,0,0,359533,173423,CYC
6799,2022/03/24 00:00:00+00,0735,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,364377,174287,MCYC
6800,2021/12/21 00:00:00+00,1819,3,Slight,NT,Nose to Tail,4,3,0,0,0,0,1,361920,176788,CARS
6801,2022/03/24 00:00:00+00,1530,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359063,172413,CYC
